examen_id,year,period,area_num,area_name,career_id,career,faculty,n_aspirantes,n_presento,n_seleccionados,aciertos_minimos,tasa_aceptacion
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,6,ARQUITECTURA,FACULTAD DE ARQUITECTURA,3702.0,3378.0,215.0,91.0,0.06364712847838958
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,6,ARQUITECTURA,FES ACATLAN,1286.0,1224.0,64.0,82.0,0.05228758169934641
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,6,ARQUITECTURA,FES ARAGON,1516.0,1435.0,68.0,80.0,0.047386759581881537
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,7,ARQUITECTURA DE PAISAJE,FACULTAD DE ARQUITECTURA,295.0,277.0,15.0,93.0,0.05415162454873646
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,14,CIENCIA DE MATERIALES SUSTENTABLES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,49.0,41.0,30.0,62.0,0.7317073170731707
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,18,CIENCIAS DE LA COMPUTACION,FACULTAD DE CIENCIAS,712.0,634.0,28.0,107.0,0.04416403785488959
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,20,CIENCIAS DE LA TIERRA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,278.0,245.0,20.0,101.0,0.08163265306122448
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,20,CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,119.0,106.0,15.0,87.0,0.14150943396226415
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,20,CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,30.0,23.0,14.0,57.0,0.6086956521739131
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,32,DISEÑO INDUSTRIAL,FES ARAGON,627.0,558.0,18.0,83.0,0.03225806451612903
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,46,FISICA,FACULTAD DE CIENCIAS,1868.0,1666.0,81.0,110.0,0.048619447779111646
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,47,FISICA BIOMEDICA,FACULTAD DE CIENCIAS,406.0,379.0,9.0,107.0,0.023746701846965697
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,49,GEOCIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,50.0,48.0,23.0,65.0,0.4791666666666667
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,56,"ING. EN TELECOMUNICACIONES, SISTEMAS Y ELECTRONICA",FES CUAUTITLAN,706.0,653.0,63.0,67.0,0.09647779479326186
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,59,INGENIERIA AMBIENTAL,FACULTAD DE INGENIERIA,522.0,478.0,14.0,103.0,0.029288702928870293
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,60,INGENIERIA CIVIL,FACULTAD DE INGENIERIA,1215.0,1101.0,106.0,85.0,0.09627611262488647
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,60,INGENIERIA CIVIL,FES ACATLAN,713.0,675.0,78.0,68.0,0.11555555555555555
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,60,INGENIERIA CIVIL,FES ARAGON,801.0,757.0,108.0,68.0,0.142668428005284
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,61,INGENIERIA DE MINAS Y METALURGIA,FACULTAD DE INGENIERIA,231.0,215.0,16.0,91.0,0.07441860465116279
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,62,INGENIERIA ELECTRICA ELECTRONICA,FACULTAD DE INGENIERIA,1216.0,1110.0,82.0,95.0,0.07387387387387387
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,62,INGENIERIA ELECTRICA ELECTRONICA,FES ARAGON,428.0,403.0,48.0,75.0,0.11910669975186104
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,64,INGENIERIA EN COMPUTACION,FACULTAD DE INGENIERIA,2082.0,1902.0,88.0,95.0,0.046267087276550996
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,64,INGENIERIA EN COMPUTACION,FES ARAGON,1239.0,1171.0,65.0,79.0,0.05550811272416738
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,67,INGENIERIA GEOFISICA,FACULTAD DE INGENIERIA,150.0,134.0,16.0,88.0,0.11940298507462686
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,68,INGENIERIA GEOLOGICA,FACULTAD DE INGENIERIA,147.0,128.0,21.0,82.0,0.1640625
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,69,INGENIERIA GEOMATICA,FACULTAD DE INGENIERIA,96.0,91.0,15.0,77.0,0.16483516483516483
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,70,INGENIERIA INDUSTRIAL,FACULTAD DE INGENIERIA,943.0,863.0,46.0,94.0,0.05330243337195829
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,70,INGENIERIA INDUSTRIAL,FES ARAGON,556.0,522.0,37.0,76.0,0.07088122605363985
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,70,INGENIERIA INDUSTRIAL,FES CUAUTITLAN,529.0,506.0,28.0,74.0,0.05533596837944664
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,71,INGENIERIA MECANICA,FACULTAD DE INGENIERIA,1552.0,1422.0,53.0,99.0,0.03727144866385373
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,71,INGENIERIA MECANICA,FES ARAGON,656.0,605.0,27.0,84.0,0.04462809917355372
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,72,INGENIERIA MECANICA ELECTRICA,FES CUAUTITLAN,730.0,671.0,85.0,74.0,0.12667660208643816
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,73,INGENIERIA PETROLERA,FACULTAD DE INGENIERIA,572.0,520.0,45.0,84.0,0.08653846153846154
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,74,INGENIERIA QUIMICA,FACULTAD DE QUIMICA,1017.0,921.0,34.0,104.0,0.03691639522258415
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,74,INGENIERIA QUIMICA,FES CUAUTITLAN,472.0,439.0,48.0,77.0,0.10933940774487472
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,74,INGENIERIA QUIMICA,FES ZARAGOZA,582.0,551.0,81.0,75.0,0.147005444646098
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,75,INGENIERIA QUIMICA METALURGICA,FACULTAD DE QUIMICA,214.0,199.0,21.0,96.0,0.10552763819095477
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,88,MATEMATICAS,FACULTAD DE CIENCIAS,504.0,448.0,90.0,100.0,0.20089285714285715
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,89,MATEMATICAS APLICADAS,FACULTAD DE CIENCIAS,307.0,273.0,22.0,106.0,0.08058608058608059
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,90,MATEMATICAS APLICADAS Y COMPUTACION,FES ACATLAN,574.0,530.0,181.0,66.0,0.34150943396226413
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,112,TECNOLOGIAS PARA LA INFORMACION EN CIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,46.0,41.0,24.0,67.0,0.5853658536585366
2020-feb,2020,feb,1,Ciencias Fisico-Matematicas y de las Ingenierias,116,URBANISMO,FACULTAD DE ARQUITECTURA,177.0,164.0,14.0,85.0,0.08536585365853659
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",11,BIOLOGIA,FACULTAD DE CIENCIAS,1598.0,1449.0,99.0,99.0,0.06832298136645963
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",11,BIOLOGIA,FES IZTACALA,992.0,925.0,79.0,84.0,0.08540540540540541
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",11,BIOLOGIA,FES ZARAGOZA,955.0,903.0,80.0,80.0,0.08859357696567
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",12,BIOQUIMICA DIAGNOSTICA,FES CUAUTITLAN,763.0,718.0,19.0,98.0,0.026462395543175487
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",15,CIENCIAS AGROFORESTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,37.0,25.0,13.0,58.0,0.52
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",17,CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,63.0,56.0,25.0,67.0,0.44642857142857145
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",17,CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,129.0,116.0,88.0,49.0,0.7586206896551724
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",22,CIRUJANO DENTISTA,FACULTAD DE ODONTOLOGIA,1853.0,1679.0,97.0,89.0,0.057772483621203095
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",22,CIRUJANO DENTISTA,FES IZTACALA,2003.0,1880.0,93.0,84.0,0.04946808510638298
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",22,CIRUJANO DENTISTA,FES ZARAGOZA,1392.0,1305.0,68.0,86.0,0.05210727969348659
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",38,ENFERMERIA,ESCUELA NACIONAL DE ENFERMERIA Y OBSTETRICIA,1293.0,1187.0,99.0,75.0,0.08340353833192923
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",38,ENFERMERIA,FES IZTACALA,2261.0,2116.0,110.0,75.0,0.05198487712665406
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",38,ENFERMERIA,FES ZARAGOZA,2778.0,2588.0,126.0,76.0,0.04868624420401855
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",39,ENFERMERIA Y OBSTETRICIA,ESCUELA NACIONAL DE ENFERMERIA Y OBSTETRICIA,2268.0,2107.0,58.0,86.0,0.027527289985761746
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",44,FARMACIA,FES CUAUTITLAN,358.0,335.0,56.0,71.0,0.16716417910447762
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",48,FISIOTERAPIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,749.0,638.0,45.0,80.0,0.07053291536050156
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",58,INGENIERIA AGRICOLA,FES CUAUTITLAN,332.0,297.0,52.0,66.0,0.1750841750841751
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",63,INGENIERIA EN ALIMENTOS,FES CUAUTITLAN,530.0,499.0,89.0,63.0,0.17835671342685372
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",87,MANEJO SUSTENTABLE DE ZONAS COSTERAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,66.0,57.0,28.0,56.0,0.49122807017543857
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",92,MEDICINA VETERINARIA Y ZOOTECNIA,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,2996.0,2743.0,72.0,97.0,0.026248632883703972
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",92,MEDICINA VETERINARIA Y ZOOTECNIA,FES CUAUTITLAN,1791.0,1666.0,81.0,84.0,0.048619447779111646
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",93,MEDICO CIRUJANO,FACULTAD DE MEDICINA,11875.0,10744.0,134.0,110.0,0.012472077438570366
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",93,MEDICO CIRUJANO,FES IZTACALA,4661.0,4326.0,78.0,105.0,0.018030513176144243
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",93,MEDICO CIRUJANO,FES ZARAGOZA,3072.0,2872.0,35.0,104.0,0.012186629526462395
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",95,NUTRIOLOGIA,FES ZARAGOZA,1690.0,1542.0,15.0,97.0,0.009727626459143969
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",96,ODONTOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,756.0,654.0,65.0,77.0,0.09938837920489296
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",97,OPTOMETRIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,98.0,86.0,24.0,73.0,0.27906976744186046
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",97,OPTOMETRIA,FES IZTACALA,417.0,392.0,43.0,70.0,0.1096938775510204
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",102,PSICOLOGIA,FACULTAD DE PSICOLOGIA,3055.0,2775.0,62.0,100.0,0.022342342342342343
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",102,PSICOLOGIA,FES IZTACALA,1968.0,1849.0,95.0,77.0,0.051379123850730124
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",102,PSICOLOGIA,FES ZARAGOZA,2083.0,1930.0,88.0,80.0,0.04559585492227979
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",103,QUIMICA,FACULTAD DE QUIMICA,685.0,626.0,23.0,105.0,0.036741214057507986
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",103,QUIMICA,FES CUAUTITLAN,275.0,263.0,27.0,82.0,0.10266159695817491
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",104,QUIMICA DE ALIMENTOS,FACULTAD DE QUIMICA,753.0,710.0,31.0,101.0,0.04366197183098591
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",105,QUIMICA FARMACEUTICO BIOLOGICA,FACULTAD DE QUIMICA,2224.0,2057.0,42.0,106.0,0.020418084589207585
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",105,QUIMICA FARMACEUTICO BIOLOGICA,FES ZARAGOZA,1463.0,1368.0,38.0,97.0,0.027777777777777776
2020-feb,2020,feb,2,"Ciencias Biologicas, Quimicas y de la Salud",106,QUIMICA INDUSTRIAL,FES CUAUTITLAN,465.0,438.0,43.0,75.0,0.09817351598173515
2020-feb,2020,feb,3,Ciencias Sociales,2,ADMINISTRACION,FACULTAD DE CONTADURIA Y ADMINISTRACION,5814.0,5335.0,299.0,89.0,0.05604498594189316
2020-feb,2020,feb,3,Ciencias Sociales,2,ADMINISTRACION,FES CUAUTITLAN,1648.0,1539.0,174.0,70.0,0.11306042884990253
2020-feb,2020,feb,3,Ciencias Sociales,3,ADMINISTRACION AGROPECUARIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,43.0,32.0,28.0,41.0,0.875
2020-feb,2020,feb,3,Ciencias Sociales,5,ANTROPOLOGIA,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,413.0,368.0,73.0,81.0,0.1983695652173913
2020-feb,2020,feb,3,Ciencias Sociales,19,CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,1825.0,1674.0,67.0,96.0,0.04002389486260454
2020-feb,2020,feb,3,Ciencias Sociales,21,CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,764.0,688.0,54.0,94.0,0.07848837209302326
2020-feb,2020,feb,3,Ciencias Sociales,21,CIENCIAS POLITICAS Y ADMON PUBLICA,FES ACATLAN,605.0,563.0,51.0,79.0,0.0905861456483126
2020-feb,2020,feb,3,Ciencias Sociales,24,COMUNICACION,FES ACATLAN,918.0,845.0,55.0,86.0,0.0650887573964497
2020-feb,2020,feb,3,Ciencias Sociales,25,COMUNICACION Y PERIODISMO,FES ARAGON,1400.0,1281.0,101.0,80.0,0.07884465261514442
2020-feb,2020,feb,3,Ciencias Sociales,26,CONTADURIA,FACULTAD DE CONTADURIA Y ADMINISTRACION,4510.0,4157.0,410.0,87.0,0.09862881885975464
2020-feb,2020,feb,3,Ciencias Sociales,26,CONTADURIA,FES CUAUTITLAN,1287.0,1204.0,222.0,66.0,0.18438538205980065
2020-feb,2020,feb,3,Ciencias Sociales,27,DERECHO,FACULTAD DE DERECHO,4779.0,4311.0,373.0,89.0,0.0865228485270239
2020-feb,2020,feb,3,Ciencias Sociales,27,DERECHO,FES ACATLAN,1936.0,1777.0,139.0,77.0,0.07822172200337647
2020-feb,2020,feb,3,Ciencias Sociales,27,DERECHO,FES ARAGON,3485.0,3269.0,187.0,81.0,0.05720403793208932
2020-feb,2020,feb,3,Ciencias Sociales,28,DESARROLLO COMUNITARIO PARA EL ENVEJECIMIENTO,FES ZARAGOZA,38.0,35.0,23.0,40.0,0.6571428571428571
2020-feb,2020,feb,3,Ciencias Sociales,29,DESARROLLO TERRITORIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,13.0,12.0,9.0,43.0,0.75
2020-feb,2020,feb,3,Ciencias Sociales,35,ECONOMIA,FACULTAD DE ECONOMIA,1481.0,1338.0,326.0,80.0,0.2436472346786248
2020-feb,2020,feb,3,Ciencias Sociales,35,ECONOMIA,FES ACATLAN,558.0,514.0,96.0,72.0,0.1867704280155642
2020-feb,2020,feb,3,Ciencias Sociales,35,ECONOMIA,FES ARAGON,620.0,582.0,94.0,75.0,0.16151202749140894
2020-feb,2020,feb,3,Ciencias Sociales,36,ECONOMIA INDUSTRIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,178.0,155.0,33.0,76.0,0.2129032258064516
2020-feb,2020,feb,3,Ciencias Sociales,42,ESTUDIOS SOCIALES Y GESTION LOCAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,22.0,19.0,19.0,46.0,1.0
2020-feb,2020,feb,3,Ciencias Sociales,50,GEOGRAFIA,FACULTAD DE FILOSOFIA Y LETRAS,119.0,108.0,26.0,84.0,0.24074074074074073
2020-feb,2020,feb,3,Ciencias Sociales,51,GEOGRAFIA APLICADA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,19.0,17.0,10.0,58.0,0.5882352941176471
2020-feb,2020,feb,3,Ciencias Sociales,51,GEOGRAFIA APLICADA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,8.0,6.0,5.0,42.0,0.8333333333333334
2020-feb,2020,feb,3,Ciencias Sociales,55,INFORMATICA,FES CUAUTITLAN,420.0,403.0,55.0,69.0,0.13647642679900746
2020-feb,2020,feb,3,Ciencias Sociales,101,PLANIF PARA EL DESARROLLO AGROPECUARIO,FES ARAGON,154.0,139.0,70.0,51.0,0.5035971223021583
2020-feb,2020,feb,3,Ciencias Sociales,107,RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,1343.0,1221.0,49.0,102.0,0.04013104013104013
2020-feb,2020,feb,3,Ciencias Sociales,107,RELACIONES INTERNACIONALES,FES ACATLAN,1007.0,949.0,43.0,88.0,0.045310853530031614
2020-feb,2020,feb,3,Ciencias Sociales,107,RELACIONES INTERNACIONALES,FES ARAGON,1507.0,1423.0,46.0,89.0,0.03232607167955025
2020-feb,2020,feb,3,Ciencias Sociales,108,SOCIOLOGIA,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,252.0,226.0,50.0,80.0,0.22123893805309736
2020-feb,2020,feb,3,Ciencias Sociales,108,SOCIOLOGIA,FES ACATLAN,250.0,219.0,30.0,66.0,0.136986301369863
2020-feb,2020,feb,3,Ciencias Sociales,108,SOCIOLOGIA,FES ARAGON,129.0,121.0,33.0,59.0,0.2727272727272727
2020-feb,2020,feb,3,Ciencias Sociales,113,TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,1493.0,1407.0,215.0,64.0,0.15280739161336176
2020-feb,2020,feb,4,Humanidades y Artes,4,ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,7.0,7.0,6.0,47.0,0.8571428571428571
2020-feb,2020,feb,4,Humanidades y Artes,4,ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,FACULTAD DE FILOSOFIA Y LETRAS,111.0,103.0,10.0,63.0,0.0970873786407767
2020-feb,2020,feb,4,Humanidades y Artes,8,ARTE Y DISEÑO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,165.0,148.0,26.0,83.0,0.17567567567567569
2020-feb,2020,feb,4,Humanidades y Artes,8,ARTE Y DISEÑO,"PLANTEL TAXCO, GRO",116.0,102.0,12.0,77.0,0.11764705882352941
2020-feb,2020,feb,4,Humanidades y Artes,9,ARTES VISUALES,FACULTAD DE ARTES Y DISENO,1596.0,1457.0,20.0,104.0,0.013726835964310227
2020-feb,2020,feb,4,Humanidades y Artes,10,BIBLIOTECOLOGIA Y ESTUDIOS DE LA INFORMACION,FACULTAD DE FILOSOFIA Y LETRAS,136.0,126.0,33.0,68.0,0.2619047619047619
2020-feb,2020,feb,4,Humanidades y Artes,13,CANTO,FACULTAD DE MUSICA,86.0,69.0,10.0,61.0,0.14492753623188406
2020-feb,2020,feb,4,Humanidades y Artes,23,COMPOSICION,FACULTAD DE MUSICA,100.0,81.0,18.0,71.0,0.2222222222222222
2020-feb,2020,feb,4,Humanidades y Artes,30,DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEON,30.0,27.0,24.0,42.0,0.8888888888888888
2020-feb,2020,feb,4,Humanidades y Artes,30,DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MERIDA,23.0,19.0,19.0,40.0,1.0
2020-feb,2020,feb,4,Humanidades y Artes,30,DESARROLLO Y GESTION INTERCULTURALES,FACULTAD DE FILOSOFIA Y LETRAS,97.0,86.0,9.0,92.0,0.10465116279069768
2020-feb,2020,feb,4,Humanidades y Artes,31,DISEÑO GRAFICO,FES ACATLAN,1628.0,1535.0,30.0,91.0,0.019543973941368076
2020-feb,2020,feb,4,Humanidades y Artes,33,DISEÑO Y COMUNICACION VISUAL,FACULTAD DE ARTES Y DISENO,1560.0,1456.0,48.0,101.0,0.03296703296703297
2020-feb,2020,feb,4,Humanidades y Artes,33,DISEÑO Y COMUNICACION VISUAL,FES CUAUTITLAN,732.0,700.0,14.0,99.0,0.02
2020-feb,2020,feb,4,Humanidades y Artes,37,EDUCACION MUSICAL,FACULTAD DE MUSICA,60.0,50.0,23.0,55.0,0.46
2020-feb,2020,feb,4,Humanidades y Artes,40,ENSEÑANZA DE INGLES,FES ACATLAN,337.0,294.0,75.0,65.0,0.25510204081632654
2020-feb,2020,feb,4,Humanidades y Artes,41,ESTUDIOS LATINOAMERICANOS,FACULTAD DE FILOSOFIA Y LETRAS,114.0,101.0,23.0,84.0,0.22772277227722773
2020-feb,2020,feb,4,Humanidades y Artes,43,ETNOMUSICOLOGIA,FACULTAD DE MUSICA,20.0,18.0,10.0,54.0,0.5555555555555556
2020-feb,2020,feb,4,Humanidades y Artes,45,FILOSOFIA,FACULTAD DE FILOSOFIA Y LETRAS,354.0,309.0,28.0,97.0,0.09061488673139159
2020-feb,2020,feb,4,Humanidades y Artes,45,FILOSOFIA,FES ACATLAN,184.0,169.0,27.0,76.0,0.15976331360946747
2020-feb,2020,feb,4,Humanidades y Artes,52,GEOHISTORIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,16.0,12.0,11.0,40.0,0.9166666666666666
2020-feb,2020,feb,4,Humanidades y Artes,53,HISTORIA,FACULTAD DE FILOSOFIA Y LETRAS,451.0,408.0,21.0,96.0,0.051470588235294115
2020-feb,2020,feb,4,Humanidades y Artes,53,HISTORIA,FES ACATLAN,210.0,192.0,32.0,78.0,0.16666666666666666
2020-feb,2020,feb,4,Humanidades y Artes,54,HISTORIA DEL ARTE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,47.0,41.0,24.0,59.0,0.5853658536585366
2020-feb,2020,feb,4,Humanidades y Artes,76,INSTRUMENTISTA,FACULTAD DE MUSICA,123.0,95.0,69.0,47.0,0.7263157894736842
2020-feb,2020,feb,4,Humanidades y Artes,77,LENGUA Y LITERATURAS HISPANICAS,FACULTAD DE FILOSOFIA Y LETRAS,257.0,228.0,31.0,93.0,0.13596491228070176
2020-feb,2020,feb,4,Humanidades y Artes,77,LENGUA Y LITERATURAS HISPANICAS,FES ACATLAN,134.0,130.0,22.0,77.0,0.16923076923076924
2020-feb,2020,feb,4,Humanidades y Artes,78,LENGUA Y LITERATURAS MODERNAS (LETRAS ALEMANAS),FACULTAD DE FILOSOFIA Y LETRAS,24.0,18.0,14.0,44.0,0.7777777777777778
2020-feb,2020,feb,4,Humanidades y Artes,79,LENGUA Y LITERATURAS MODERNAS (LETRAS FRANCESAS),FACULTAD DE FILOSOFIA Y LETRAS,27.0,21.0,19.0,46.0,0.9047619047619048
2020-feb,2020,feb,4,Humanidades y Artes,80,LENGUA Y LITERATURAS MODERNAS (LETRAS INGLESAS),FACULTAD DE FILOSOFIA Y LETRAS,206.0,170.0,83.0,66.0,0.48823529411764705
2020-feb,2020,feb,4,Humanidades y Artes,81,LENGUA Y LITERATURAS MODERNAS (LETRAS ITALIANAS),FACULTAD DE FILOSOFIA Y LETRAS,42.0,34.0,17.0,60.0,0.5
2020-feb,2020,feb,4,Humanidades y Artes,82,LENGUA Y LITERATURAS MODERNAS (LETRAS PORTUGUESAS),FACULTAD DE FILOSOFIA Y LETRAS,10.0,7.0,7.0,41.0,1.0
2020-feb,2020,feb,4,Humanidades y Artes,83,LETRAS CLASICAS,FACULTAD DE FILOSOFIA Y LETRAS,88.0,77.0,10.0,92.0,0.12987012987012986
2020-feb,2020,feb,4,Humanidades y Artes,84,LINGÜISTICA APLICADA,"ESCUELA NACIONAL DE LENGUAS,LINGUISTICA Y TRADUCCION",128.0,109.0,10.0,93.0,0.09174311926605505
2020-feb,2020,feb,4,Humanidades y Artes,85,LITERATURA DRAMATICA Y TEATRO,FACULTAD DE FILOSOFIA Y LETRAS,407.0,374.0,18.0,99.0,0.0481283422459893
2020-feb,2020,feb,4,Humanidades y Artes,86,LITERATURA INTERCULTURAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,39.0,31.0,29.0,48.0,0.9354838709677419
